A,B,ratio
FLEX,CSX,-0.03555500225506848
FLEX,NFE,-0.09862470824221055
FLEX,BTU,-0.007275901800007195
FLEX,ROIV,-0.0031757959152494616
FLEX,MRO,-0.045589361709807735
FLEX,LUV,-0.03729440930215562
FLEX,KVUE,-0.03639382331987413
FLEX,INTC,0.00562508250805255
FLEX,NNE,0.0888165688335768
FLEX,HAL,-0.004988138049335264
FLEX,NWSA,-0.057326781358398866
FLEX,FTI,0.002147489970420753
FLEX,TNDM,0.06824610538049536
FLEX,EXTR,0.12889788694067034
FLEX,LEVI,0.050732131567406774
NOV,CRK,0.03841486730708945
NOV,CHX,0.018885378629551215
NOV,SMR,0.18627991102056085
NOV,AAL,-0.023936699895650337
NOV,PAA,0.07595383581568262
NOV,CCL,-0.0484787982884054
NOV,PFE,0.12916469247957788
NOV,AES,-0.03310422998531446
NOV,KMI,0.04803747812507267
NOV,GLW,0.12481479751642503
NOV,CAG,-0.03391674673477311
NOV,ALGM,0.15760433769295998
NOV,ENB,-0.05959248782269232
NOV,ADMA,0.16781668845319006
NOV,PCG,-0.022613708210008528
NOV,APA,0.08794451350080952
NOV,EPD,0.08988722393543265
NOV,CENX,0.07108135384688238
NOV,NVST,0.05331968207621895
NOV,X,0.02102232668666899
NOV,TXG,-0.015828051340636147
NOV,FLNC,0.00886906149255807
NOV,ELAN,-0.07170392417731018
NOV,PPL,-0.045672643312733935
NOV,SPR,-0.10843656711451857
NOV,AR,0.04515097068202621
NOV,AM,0.023983117161902004
NOV,ASTS,0.24163417030566284
NOV,PR,0.05569214822109155
NOV,VZIO,-0.08904756624866406
NOV,T,0.0005521610560311633
NOV,LSXMA,-0.06562256759618532
NOV,TGTX,-0.02685245188170095
NOV,ETRN,0.05511452360294956
NOV,CTRA,-0.017659523505077723
NOV,GTES,-0.0045775800443877785
NOV,AVTR,-0.12876536290737167
NOV,VTRS,0.06075470093652713
NOV,GPK,-0.034668344887796056
NOV,DO,0.07763636534103567
NOV,BE,0.04832243575362823
NOV,NEP,0.16196072650143653
NOV,RPRX,0.07830228789105333
NOV,HPQ,0.1897938393842169
NOV,CSX,-0.000947283478429375
NOV,NFE,-0.06401698946557148
NOV,BTU,0.02733181697663189
NOV,ROIV,0.030854321128951596
NOV,MRO,-0.010981642933168648
NOV,LUV,-0.002686690525516537
NOV,KVUE,-0.0005072508231567629
NOV,INTC,0.04023280128469164
NOV,NNE,0.4650084084123902
NOV,HAL,0.029619580727303804
NOV,NWSA,-0.02271906258175978
NOV,FTI,0.0367552087470598
NOV,TNDM,0.10088207595750989
NOV,EXTR,0.16367453962588072
NOV,LEVI,0.08533985034404584
CRK,CHX,-0.020958888137447704
CRK,SMR,0.14786504371347145
CRK,AAL,-0.062351567202739745
CRK,PAA,0.037538968508593167
CRK,CCL,-0.08689366559549486
CRK,PFE,0.08932042571257895
CRK,AES,-0.0715190972924039
CRK,KMI,0.009622610817983188
CRK,GLW,0.08497053074942608
CRK,CAG,-0.07376101350177199
CRK,ALGM,0.11776007092596105
CRK,ENB,-0.09943675458969121
CRK,ADMA,0.12940182114610058
CRK,PCG,-0.06102857551709796
CRK,APA,0.048100246733810546
CRK,EPD,0.050042957168433655
CRK,CENX,0.032666486539792955
CRK,NVST,0.014904814769129509
CRK,X,-0.01882194008032993
CRK,TXG,-0.0542429186477256
CRK,FLNC,-0.030975205274440865
CRK,ELAN,-0.11011879148439957
CRK,PPL,-0.08551691007973287
CRK,SPR,-0.14828083388151747
CRK,AR,0.005306703915027308
CRK,AM,-0.014431750145187456
CRK,ASTS,0.20321930299857338
CRK,PR,0.01727728091400207
CRK,VZIO,-0.12746243355575343
CRK,T,-0.037862706251058295
CRK,LSXMA,-0.10546683436318423
CRK,TGTX,-0.0652673191887904
CRK,ETRN,0.01669965629586006
CRK,CTRA,-0.05750379027207666
CRK,GTES,-0.04299244735147712
CRK,AVTR,-0.1686096296743706
CRK,VTRS,0.022339833629437707
CRK,GPK,-0.07451261165479489
CRK,DO,0.039221498033946256
CRK,BE,0.009907568446538787
CRK,NEP,0.12211645973443759
CRK,RPRX,0.03845802112405443
CRK,HPQ,0.14994957261721795
CRK,CSX,-0.040791550245428326
CRK,NFE,-0.10386125623257038
CRK,BTU,-0.012512449790367029
CRK,ROIV,-0.007560546178137854
CRK,MRO,-0.050825909700167586
CRK,LUV,-0.04253095729251546
CRK,KVUE,-0.0389221181302462
CRK,INTC,0.0003885345176926925
CRK,NNE,0.466931569560838
CRK,HAL,-0.010224686039695122
CRK,NWSA,-0.06256332934875879
CRK,FTI,-0.0030890580199391037
CRK,TNDM,0.06246720865042039
CRK,EXTR,0.1252596723187913
CRK,LEVI,0.04549558357704692
CHX,SMR,0.17128953781942294
CHX,AAL,-0.04443649948004326
CHX,PAA,0.06061439588489278
CHX,CCL,-0.0654653988446671
CHX,PFE,0.11027931385002665
CHX,AES,-0.05100643615355074
CHX,KMI,0.0323825208110001
CHX,GLW,0.10592941888687377
CHX,CAG,-0.05280212536432432
CHX,ALGM,0.13871895906340875
CHX,ENB,-0.07847786645224351
CHX,ADMA,0.15272954694255725
CHX,PCG,-0.04065126032895026
CHX,APA,0.06905913487125828
CHX,EPD,0.07100184530588138
CHX,CENX,0.05571814571136671
CHX,NVST,0.033089209452995795
CHX,X,0.0021369480571177316
CHX,TXG,-0.03647322352008753
CHX,FLNC,-0.010016317136993172
CHX,ELAN,-0.0899030540602758
CHX,PPL,-0.06455802194228516
CHX,SPR,-0.12732194574406977
CHX,AR,0.026265592052474997
CHX,AM,0.008049832545676837
CHX,ASTS,0.22691261311035274
CHX,PR,0.03912209328501489
CHX,VZIO,-0.10557903779618279
CHX,T,-0.015592996092640143
CHX,LSXMA,-0.0845079462257365
CHX,TGTX,-0.043530862125838905
CHX,ETRN,0.038498610459731325
CHX,CTRA,-0.03654490213462896
CHX,GTES,-0.021789095202015694
CHX,AVTR,-0.1476507415369229
CHX,VTRS,0.04211299836787633
CHX,GPK,-0.05355372351734729
CHX,DO,0.06119213778417504
CHX,BE,0.02986460384756323
CHX,NEP,0.14307534787188528
CHX,RPRX,0.05941690926150212
CHX,HPQ,0.17090846075466565
CHX,CSX,-0.019832662107980643
CHX,NFE,-0.08290236809512268
CHX,BTU,0.008446438347080655
CHX,ROIV,0.01254654423183838
CHX,MRO,-0.02986702156271989
CHX,LUV,-0.021572069155067763
CHX,KVUE,-0.020671483172786276
CHX,INTC,0.021347422655140395
CHX,NNE,0.4625319858007205
CHX,HAL,0.010734202097752556
CHX,NWSA,-0.041604441211311065
CHX,FTI,0.017869830117508617
CHX,TNDM,0.0839684455275832
CHX,EXTR,0.14462022708775812
CHX,LEVI,0.0664544717144946
SMR,AAL,-0.21021661091621116
SMR,PAA,-0.11032607520487828
SMR,CCL,-0.2347587093089663
SMR,PFE,-0.06101022396939629
SMR,AES,-0.21938414100587528
SMR,KMI,-0.1382424328954882
SMR,GLW,-0.0653601189325492
SMR,CAG,-0.2240916631837473
SMR,ALGM,-0.0325705787560142
SMR,ENB,-0.24976740427166644
SMR,ADMA,-0.018463222567370836
SMR,PCG,-0.20889361923056937
SMR,APA,-0.10223040294816466
SMR,EPD,-0.10028769251354154
SMR,CENX,-0.11519855717367848
SMR,NVST,-0.13296022894434198
SMR,X,-0.16915258976230518
SMR,TXG,-0.20210796236119705
SMR,FLNC,-0.18130585495641607
SMR,ELAN,-0.257983835197871
SMR,PPL,-0.2358475597617081
SMR,SPR,-0.29861148356349276
SMR,AR,-0.1450239457669479
SMR,AM,-0.16229679385865892
SMR,ASTS,0.055354259285101945
SMR,PR,-0.13058776279946935
SMR,VZIO,-0.27532747726922485
SMR,T,-0.18572774996452976
SMR,LSXMA,-0.25579748404515945
SMR,TGTX,-0.21313236290226187
SMR,ETRN,-0.13116538741761138
SMR,CTRA,-0.20783443995405187
SMR,GTES,-0.19085749106494862
SMR,AVTR,-0.31894027935634583
SMR,VTRS,-0.12552521008403372
SMR,GPK,-0.2248432613367702
SMR,DO,-0.10864354567952517
SMR,BE,-0.13795747526693264
SMR,NEP,-0.028214189947537653
SMR,RPRX,-0.11187262855792082
SMR,HPQ,-0.0003810770647572807
SMR,CSX,-0.19112219992740356
SMR,NFE,-0.25419190591454566
SMR,BTU,-0.1628430994723423
SMR,ROIV,-0.1554255898916093
SMR,MRO,-0.20115655938214286
SMR,LUV,-0.19286160697449073
SMR,KVUE,-0.18678716184371766
SMR,INTC,-0.14994211516428255
SMR,NNE,0.031898235103154204
SMR,HAL,-0.16055533572167036
SMR,NWSA,-0.21289397903073404
SMR,FTI,-0.15341970770191432
SMR,TNDM,-0.08539783506305101
SMR,EXTR,-0.02260537139468017
SMR,LEVI,-0.10483506610492835
AAL,PAA,0.0998905357113329
AAL,CCL,-0.024542098392755098
AAL,PFE,0.15471581333006995
AAL,AES,-0.009167530089664132
AAL,KMI,0.07197417802072294
AAL,GLW,0.150365918366917
AAL,CAG,-0.008365625884281058
AAL,ALGM,0.183155458543452
AAL,ENB,-0.03404136697220028
AAL,ADMA,0.19175338834884031
AAL,PCG,0.001322991685641788
AAL,APA,0.11349563435130157
AAL,EPD,0.11543834478592466
AAL,CENX,0.09501805374253267
AAL,NVST,0.07725638197186926
AAL,X,0.046573447537161014
AAL,TXG,0.008108648555014124
AAL,FLNC,0.03442018234305009
AAL,ELAN,-0.047767224281659845
AAL,PPL,-0.020121522462241897
AAL,SPR,-0.08288544626402652
AAL,AR,0.07070209153251827
AAL,AM,0.04791981705755228
AAL,ASTS,0.2655708702013131
AAL,PR,0.07962884811674184
AAL,VZIO,-0.06511086635301369
AAL,T,0.024488860951681464
AAL,LSXMA,-0.04007144674569327
AAL,TGTX,-0.002915751986050653
AAL,ETRN,0.0790512234985998
AAL,CTRA,0.00789159734541432
AAL,GTES,0.01935911985126254
AAL,AVTR,-0.10321424205687965
AAL,VTRS,0.08469140083217745
AAL,GPK,-0.009117224037304032
AAL,DO,0.101573065236686
AAL,BE,0.07225913564927855
AAL,NEP,0.18751184735192855
AAL,RPRX,0.10385340874154537
AAL,HPQ,0.21534496023470892
AAL,CSX,0.024603837372062617
AAL,NFE,-0.03846586861507944
AAL,BTU,0.05288293782712391
AAL,ROIV,0.05479102102460188
AAL,MRO,0.014569477917323364
AAL,LUV,0.022864430324975493
AAL,KVUE,0.02342944907249356
AAL,INTC,0.06578392213518368
AAL,NNE,0.03340931514306131
AAL,HAL,0.055170701577795814
AAL,NWSA,0.00283205826873221
AAL,FTI,0.06230632959755188
AAL,TNDM,0.12481877585316019
AAL,EXTR,0.187611239521531
AAL,LEVI,0.11089097119453786
PAA,CCL,-0.12443263410408802
PAA,PFE,0.04966491796513386
PAA,AES,-0.10905806580099706
PAA,KMI,-0.02791635769060995
PAA,GLW,0.04531502300198098
PAA,CAG,-0.1134165212492171
PAA,ALGM,0.078104563178516
PAA,ENB,-0.1390922623371363
PAA,ADMA,0.09186285263750746
PAA,PCG,-0.09856754402569111
PAA,APA,0.008444738986365472
PAA,EPD,0.010387449420988603
PAA,CENX,-0.004872481968800208
PAA,NVST,-0.022634153739463696
PAA,X,-0.058477447827775024
PAA,TXG,-0.09178188715631877
PAA,FLNC,-0.07063071302188596
PAA,ELAN,-0.14765775999299274
PAA,PPL,-0.12517241782717792
PAA,SPR,-0.18793634162896256
PAA,AR,-0.03434880383241777
PAA,AM,-0.05197071865378061
PAA,ASTS,0.16568033448998024
PAA,PR,-0.020261687594591057
PAA,VZIO,-0.1650014020643466
PAA,T,-0.07540167475965144
PAA,LSXMA,-0.14512234211062933
PAA,TGTX,-0.10280628769738356
PAA,ETRN,-0.0208393122127331
PAA,CTRA,-0.09715929801952174
PAA,GTES,-0.08053141586007032
PAA,AVTR,-0.20826513742181568
PAA,VTRS,-0.015199134879155455
PAA,GPK,-0.11416811940224007
PAA,DO,0.0016825295253530912
PAA,BE,-0.02763140006205439
PAA,NEP,0.0824609519869925
PAA,RPRX,-0.0011974866233906746
PAA,HPQ,0.11029406486977289
PAA,CSX,-0.08044705799287341
PAA,NFE,-0.1435167639800155
PAA,BTU,-0.05216795753781213
PAA,ROIV,-0.04509951468673102
PAA,MRO,-0.09048141744761266
PAA,LUV,-0.08218646503996054
PAA,KVUE,-0.07646108663883934
PAA,INTC,-0.03926697322975241
PAA,NNE,-0.08913406575221267
PAA,HAL,-0.04988019378714019
PAA,NWSA,-0.10221883709620383
PAA,FTI,-0.04274456576738418
PAA,TNDM,0.024928240141827263
PAA,EXTR,0.08772070381019803
PAA,LEVI,0.005840075829601826
CCL,PFE,0.17574471269469372
CCL,AES,0.015374568303090967
CCL,KMI,0.09651627641347806
CCL,GLW,0.17139481773154086
CCL,CAG,0.01266327348034278
CCL,ALGM,0.20418435790807588
CCL,ENB,-0.013012467607576449
CCL,ADMA,0.21629548674159546
CCL,PCG,0.02586509007839689
CCL,APA,0.13452453371592538
CCL,EPD,0.13646724415054848
CCL,CENX,0.11956015213528778
CCL,NVST,0.10179848036462436
CCL,X,0.06760234690178485
CCL,TXG,0.03265074694776924
CCL,FLNC,0.05544908170767393
CCL,ELAN,-0.023225125888904772
CCL,PPL,0.0009073769023819492
CCL,SPR,-0.06185654689940268
CCL,AR,0.0917309908971421
CCL,AM,0.07246191545030739
CCL,ASTS,0.2901129685940682
CCL,PR,0.10417094650949693
CCL,VZIO,-0.0405687679602586
CCL,T,0.04903095934443655
CCL,LSXMA,-0.019042547381069422
CCL,TGTX,0.021626346406704442
CCL,ETRN,0.10359332189135491
CCL,CTRA,0.028920496710038143
CCL,GTES,0.04390121824401767
CCL,AVTR,-0.0821853426922558
CCL,VTRS,0.10923349922493254
CCL,GPK,0.011911675327319793
CCL,DO,0.1261151636294411
CCL,BE,0.09680123404203363
CCL,NEP,0.20854074671655237
CCL,RPRX,0.1248823081061692
CCL,HPQ,0.23637385959933271
CCL,CSX,0.04563273673668644
CCL,NFE,-0.0174369692504556
CCL,BTU,0.07391183719174776
CCL,ROIV,0.07933311941735698
CCL,MRO,0.035598377281947216
CCL,LUV,0.04389332968959933
CCL,KVUE,0.04797154746524864
CCL,INTC,0.0868128214998075
CCL,NNE,-0.007139596729379969
CCL,HAL,0.07619960094241966
CCL,NWSA,0.02386095763335605
CCL,FTI,0.08333522896217568
CCL,TNDM,0.14936087424591526
CCL,EXTR,0.21215333791428614
CCL,LEVI,0.1319198705591617
PFE,AES,-0.1612857500035773
PFE,KMI,-0.0778967930390266
PFE,GLW,-0.004349894963152886
PFE,CAG,-0.163081439214351
PFE,ALGM,0.028439645213382093
PFE,ENB,-0.18875718030227018
PFE,ADMA,0.042450233092530675
PFE,PCG,-0.15093057417897687
PFE,APA,-0.041220178978768375
PFE,EPD,-0.03927746854414526
PFE,CENX,-0.05456116813865997
PFE,NVST,-0.07719010439703083
PFE,X,-0.1081423657929089
PFE,TXG,-0.14675253737011418
PFE,FLNC,-0.12029563098701979
PFE,ELAN,-0.20018236791030244
PFE,PPL,-0.1748373357923118
PFE,SPR,-0.23760125959409642
PFE,AR,-0.08401372179755166
PFE,AM,-0.10222948130434979
PFE,ASTS,0.11663329926032609
PFE,PR,-0.07115722056501177
PFE,VZIO,-0.21585835164620945
PFE,T,-0.1258723099426668
PFE,LSXMA,-0.19478726007576322
PFE,TGTX,-0.1538101759758656
PFE,ETRN,-0.07178070339029533
PFE,CTRA,-0.1468242159846556
PFE,GTES,-0.13206840905204234
PFE,AVTR,-0.2579300553869496
PFE,VTRS,-0.06816631548215034
PFE,GPK,-0.16383303736737395
PFE,DO,-0.04908717606585157
PFE,BE,-0.08041471000246345
PFE,NEP,0.032796034021858655
PFE,RPRX,-0.05086240458852454
PFE,HPQ,0.060629146904639004
PFE,CSX,-0.13011197595800728
PFE,NFE,-0.19318168194514937
PFE,BTU,-0.10183287550294597
PFE,ROIV,-0.0977327696181882
PFE,MRO,-0.1401463354127465
PFE,LUV,-0.13185138300509436
PFE,KVUE,-0.13095079702281293
PFE,INTC,-0.08893189119488622
PFE,NNE,0.48971020849431424
PFE,HAL,-0.09954511175227407
PFE,NWSA,-0.15188375506133772
PFE,FTI,-0.09240948373251805
PFE,TNDM,-0.02631086832244345
PFE,EXTR,0.03434091323773146
PFE,LEVI,-0.043824842135532026
AES,KMI,0.08114170811038707
AES,GLW,0.15693585504042454
AES,CAG,-0.0017956892107735664
AES,ALGM,0.1897253952169595
AES,ENB,-0.02747143029869278
AES,ADMA,0.20092091843850451
AES,PCG,0.010490521775305926
AES,APA,0.120065571024809
AES,EPD,0.12200828145943214
AES,CENX,0.10418558383219682
AES,NVST,0.08642391206153335
AES,X,0.05314338421066852
AES,TXG,0.017276178644678262
AES,FLNC,0.04099011901655758
AES,ELAN,-0.038599694191995715
AES,PPL,-0.013551585788734395
AES,SPR,-0.07631550959051905
AES,AR,0.07727202820602576
AES,AM,0.05708734714721643
AES,ASTS,0.27473840029097724
AES,PR,0.08879637820640596
AES,VZIO,-0.055943336263349575
AES,T,0.033656391041345594
AES,LSXMA,-0.03350151007218577
AES,TGTX,0.006251778103613477
AES,ETRN,0.08821875358826392
AES,CTRA,0.0144615340189218
AES,GTES,0.0285266499409267
AES,AVTR,-0.09664430538337214
AES,VTRS,0.09385893092184155
AES,GPK,-0.0025472873637965264
AES,DO,0.11074059532635012
AES,BE,0.08142666573894265
AES,NEP,0.194081784025436
AES,RPRX,0.11042334541505287
AES,HPQ,0.22191489690821642
AES,CSX,0.03117377404557011
AES,NFE,-0.031895931941571934
AES,BTU,0.0594528745006314
AES,ROIV,0.06395855111426603
AES,MRO,0.021139414590830855
AES,LUV,0.029434366998482987
AES,KVUE,0.03259697916215767
AES,INTC,0.07235385880869116
AES,NNE,-0.005020781226949193
AES,HAL,0.061740638251303326
AES,NWSA,0.009401994942239698
AES,FTI,0.06887626627105935
AES,TNDM,0.1339863059428243
AES,EXTR,0.19677876961119511
AES,LEVI,0.11746090786804537
KMI,GLW,0.07354689807587368
KMI,CAG,-0.08518464617532442
KMI,ALGM,0.10633643825240865
KMI,ENB,-0.11086038726324363
KMI,ADMA,0.1197792103281174
KMI,PCG,-0.07065118633508115
KMI,APA,0.03667661406025821
KMI,EPD,0.0386193244948813
KMI,CENX,0.02304387572180973
KMI,NVST,0.005282203951146317
KMI,X,-0.03024557275388234
KMI,TXG,-0.0638655294657088
KMI,FLNC,-0.04239883794799327
KMI,ELAN,-0.11974140230238281
KMI,PPL,-0.09694054275328523
KMI,SPR,-0.1597044665550699
KMI,AR,-0.006116928758525081
KMI,AM,-0.02405436096317066
KMI,ASTS,0.19359669218059014
KMI,PR,0.007654670096018887
KMI,VZIO,-0.13708504437373664
KMI,T,-0.04748531706904149
KMI,LSXMA,-0.1168904670367366
KMI,TGTX,-0.0748899300067736
KMI,ETRN,0.00707704547787685
KMI,CTRA,-0.06892742294562905
KMI,GTES,-0.05261505816946036
KMI,AVTR,-0.180033262347923
KMI,VTRS,0.01271722281145449
KMI,GPK,-0.08593624432834739
KMI,DO,0.029598887215963054
KMI,BE,0.00028495762855557376
KMI,NEP,0.11069282706088521
KMI,RPRX,0.027034388450502028
KMI,HPQ,0.13852593994366558
KMI,CSX,-0.05221518291898073
KMI,NFE,-0.11528488890612276
KMI,BTU,-0.02393608246391942
KMI,ROIV,-0.01718315699612106
KMI,MRO,-0.06224954237371996
KMI,LUV,-0.05395458996606785
KMI,KVUE,-0.04854472894822939
KMI,INTC,-0.011035098155859692
KMI,NNE,-0.09873713317985779
KMI,HAL,-0.021648318713247506
KMI,NWSA,-0.07398696202231114
KMI,FTI,-0.014512690693491488
KMI,TNDM,0.052844597832437216
KMI,EXTR,0.11563706150080809
KMI,LEVI,0.034071950903494526
GLW,CAG,-0.15873154425119806
GLW,ALGM,0.03278954017653498
GLW,ENB,-0.18440728533911732
GLW,ADMA,0.046800128055683524
GLW,PCG,-0.14658067921582402
GLW,APA,-0.0368702840156155
GLW,EPD,-0.03492757358099239
GLW,CENX,-0.050211273175507054
GLW,NVST,-0.07284020943387796
GLW,X,-0.10379247082975601
GLW,TXG,-0.14240264240696132
GLW,FLNC,-0.11594573602386694
GLW,ELAN,-0.19583247294714956
GLW,PPL,-0.17048744082915893
GLW,SPR,-0.23325136463094356
GLW,AR,-0.07966382683439875
GLW,AM,-0.09787958634119695
GLW,ASTS,0.120983194223479
GLW,PR,-0.06680732560185887
GLW,VZIO,-0.21150845668305646
GLW,T,-0.12152241497951392
GLW,LSXMA,-0.19043736511261028
GLW,TGTX,-0.1494602810127127
GLW,ETRN,-0.06743080842714244
GLW,CTRA,-0.14247432102150273
GLW,GTES,-0.12771851408888946
GLW,AVTR,-0.25358016042379666
GLW,VTRS,-0.06381642051899745
GLW,GPK,-0.159483142404221
GLW,DO,-0.04473728110269873
GLW,BE,-0.07606481503931053
GLW,NEP,0.037145928985011505
GLW,RPRX,-0.04651250962537166
GLW,HPQ,0.0649790418677919
GLW,CSX,-0.1257620809948544
GLW,NFE,-0.18883178698199646
GLW,BTU,-0.0974829805397931
GLW,ROIV,-0.09338287465503538
GLW,MRO,-0.13579644044959366
GLW,LUV,-0.12750148804194153
GLW,KVUE,-0.12660090205966007
GLW,INTC,-0.08458199623173336
GLW,NNE,0.02530606254641662
GLW,HAL,-0.0951952167891212
GLW,NWSA,-0.14753386009818484
GLW,FTI,-0.08805958876936516
GLW,TNDM,-0.021960973359290557
GLW,EXTR,0.038690808200884316
GLW,LEVI,-0.03947494717237915
CAG,ALGM,0.19152108442773302
CAG,ENB,-0.02567574108791922
CAG,ADMA,0.2055316723068816
CAG,PCG,0.012150865035374069
CAG,APA,0.12186126023558258
CAG,EPD,0.1238039706702057
CAG,CENX,0.10852027107569101
CAG,NVST,0.08589133481732009
CAG,X,0.054939073421442074
CAG,TXG,0.01632890184423682
CAG,FLNC,0.04278580822733117
CAG,ELAN,-0.03710092869595146
CAG,PPL,-0.011755896577960839
CAG,SPR,-0.07451982037974547
CAG,AR,0.07906771741679933
CAG,AM,0.060851957910001135
CAG,ASTS,0.27971473847467704
CAG,PR,0.09192421864933921
CAG,VZIO,-0.0527769124318584
CAG,T,0.03720912927168416
CAG,LSXMA,-0.031705820861412194
CAG,TGTX,0.009271263238485391
CAG,ETRN,0.09130073582405564
CAG,CTRA,0.016257223229695358
CAG,GTES,0.031013030162308625
CAG,AVTR,-0.09484861617259858
CAG,VTRS,0.09491512373220062
CAG,GPK,-0.0007515981530229514
CAG,DO,0.11399426314849934
CAG,BE,0.08266672921188756
CAG,NEP,0.1958774732362096
CAG,RPRX,0.11221903462582641
CAG,HPQ,0.22371058611899
CAG,CSX,0.03296946325634366
CAG,NFE,-0.030100242730798393
CAG,BTU,0.061248563711404976
CAG,ROIV,0.06534866959616269
CAG,MRO,0.02293510380160444
CAG,LUV,0.03123005620925655
CAG,KVUE,0.032130642191538036
CAG,INTC,0.07414954801946472
CAG,NNE,0.13526317642241628
CAG,HAL,0.06353632746207688
CAG,NWSA,0.011197684153013265
CAG,FTI,0.07067195548183292
CAG,TNDM,0.13677057089190753
CAG,EXTR,0.19742235245208242
CAG,LEVI,0.11925659707881892
ALGM,ENB,-0.21719682551565234
ALGM,ADMA,0.014010587879148512
ALGM,PCG,-0.17937021939235903
ALGM,APA,-0.0696598241921505
ALGM,EPD,-0.06771711375752737
ALGM,CENX,-0.08300081335204205
ALGM,NVST,-0.10562974961041294
ALGM,X,-0.136582011006291
ALGM,TXG,-0.1751921825834963
ALGM,FLNC,-0.14873527620040192
ALGM,ELAN,-0.2286220131236845
ALGM,PPL,-0.2032769810056939
ALGM,SPR,-0.2660409048074785
ALGM,AR,-0.11245336701093374
ALGM,AM,-0.13066912651773194
ALGM,ASTS,0.088193654046944
ALGM,PR,-0.09959686577839393
ALGM,VZIO,-0.24429799685959147
ALGM,T,-0.1543119551560489
ALGM,LSXMA,-0.2232269052891453
ALGM,TGTX,-0.18224982118924768
ALGM,ETRN,-0.10022034860367747
ALGM,CTRA,-0.1752638611980377
ALGM,GTES,-0.16050805426542444
ALGM,AVTR,-0.2863697006003317
ALGM,VTRS,-0.09660596069553244
ALGM,GPK,-0.19227268258075608
ALGM,DO,-0.07752682127923372
ALGM,BE,-0.10885435521584555
ALGM,NEP,0.004356388808476529
ALGM,RPRX,-0.07930204980190665
ALGM,HPQ,0.03218950169125691
ALGM,CSX,-0.15855162117138938
ALGM,NFE,-0.22162132715853147
ALGM,BTU,-0.13027252071632808
ALGM,ROIV,-0.12617241483157035
ALGM,MRO,-0.16858598062612862
ALGM,LUV,-0.16029102821847654
ALGM,KVUE,-0.15939044223619506
ALGM,INTC,-0.11737153640826836
ALGM,NNE,0.3254455361132925
ALGM,HAL,-0.12798475696565614
ALGM,NWSA,-0.1803234002747198
ALGM,FTI,-0.12084912894590015
ALGM,TNDM,-0.05475051353582558
ALGM,EXTR,0.005901268024349371
ALGM,LEVI,-0.07226448734891414
ENB,ADMA,0.23120741339480083
ENB,PCG,0.037826606123293284
ENB,APA,0.14753700132350187
ENB,EPD,0.14947971175812494
ENB,CENX,0.13419601216361024
ENB,NVST,0.11156707590523933
ENB,X,0.08061481450936131
ENB,TXG,0.04200464293215597
ENB,FLNC,0.06846154931525038
ENB,ELAN,-0.011425187608032242
ENB,PPL,0.013919844509958389
ENB,SPR,-0.04884407929182624
ENB,AR,0.10474345850471856
ENB,AM,0.08652769899792037
ENB,ASTS,0.3053904795625963
ENB,PR,0.11759995973725842
ENB,VZIO,-0.027101171343939152
ENB,T,0.0628848703596034
ENB,LSXMA,-0.006030079773492988
ENB,TGTX,0.034947004326404615
ENB,ETRN,0.11697647691197488
ENB,CTRA,0.04193296431761461
ENB,GTES,0.056688771250227844
ENB,AVTR,-0.06917287508467937
ENB,VTRS,0.12059086482011985
ENB,GPK,0.024924142934896275
ENB,DO,0.13967000423641862
ENB,BE,0.1083424702998068
ENB,NEP,0.2215532143241288
ENB,RPRX,0.13789477571374564
ENB,HPQ,0.24938632720690918
ENB,CSX,0.0586452043442629
ENB,NFE,-0.004424501642879168
ENB,BTU,0.0869243047993242
ENB,ROIV,0.0910244106840819
ENB,MRO,0.04861084488952364
ENB,LUV,0.05690579729717578
ENB,KVUE,0.05780638327945728
ENB,INTC,0.09982528910738393
ENB,NNE,0.07789919219107808
ENB,HAL,0.08921206854999611
ENB,NWSA,0.03687342524093249
ENB,FTI,0.09634769656975214
ENB,TNDM,0.16244631197982673
ENB,EXTR,0.22309809354000168
ENB,LEVI,0.14493233816673817
ADMA,PCG,-0.19043039666319855
ADMA,APA,-0.08367041207129902
ADMA,EPD,-0.08172770163667589
ADMA,CENX,-0.09673533460630766
ADMA,NVST,-0.11449700637697112
ADMA,X,-0.15059259888543958
ADMA,TXG,-0.1836447397938262
ADMA,FLNC,-0.16274586407955044
ADMA,ELAN,-0.23952061263050017
ADMA,PPL,-0.21728756888484244
ADMA,SPR,-0.28005149268662705
ADMA,AR,-0.12646395489008228
ADMA,AM,-0.14383357129128807
ADMA,ASTS,0.07381748185247276
ADMA,PR,-0.11212454023209852
ADMA,VZIO,-0.2568642547018541
ADMA,T,-0.16726452739715894
ADMA,LSXMA,-0.2372374931682938
ADMA,TGTX,-0.19466914033489102
ADMA,ETRN,-0.11270216485024057
ADMA,CTRA,-0.18927444907718624
ADMA,GTES,-0.17239426849757777
ADMA,AVTR,-0.3003802884794802
ADMA,VTRS,-0.1070619875166629
ADMA,GPK,-0.20628327045990458
ADMA,DO,-0.09018032311215435
ADMA,BE,-0.1194942526995618
ADMA,NEP,-0.00965419907067202
ADMA,RPRX,-0.09331263768105516
ADMA,HPQ,0.01817891381210839
ADMA,CSX,-0.17256220905053793
ADMA,NFE,-0.23563191503767997
ADMA,BTU,-0.1442831085954766
ADMA,ROIV,-0.13696236732423847
ADMA,MRO,-0.18259656850527717
ADMA,LUV,-0.17430161609762504
